;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
129;aguardar;0.00;0.00;0.00;"1) Estrutura de preço: tendência macro ainda de baixa (topos e fundos descendentes desde o pico em ~34); tendência secundária lateral entre 22–26; micro-tendência levemente baixista após recuo das últimas semanas. 2) MMS20 levemente inclinada para baixo e preços trabalhando abaixo dela, indicando fraqueza compradora. 3) Bandas de Bollinger afuniladas, preço no miolo do canal (nem banda inferior nem superior), apontando ausência de distorção de preço e provável consolidação. 4) RSI(14) em torno de 40, fora das zonas extremas, sinal neutro. 5) MACD com linha sinal próxima de zero e histograma sem convicção, momentum fraco. Confluência indica falta de direção clara e relação risco/retorno desfavorável para entradas imediatas; melhor aguardar rompimento da resistência (26) para compra ou perda do suporte (22) para venda.";2022_3_6;0
130;vender;23.90;21.90;26.10;"Macro e microtendências de baixa com topos e fundos descendentes; preço trabalhando abaixo da MMS20, que apresenta inclinação negativa; MACD cruzado para baixo e histograma aprofundando-se no campo negativo, indicando aumento de momentum vendedor; RSI em queda, ainda fora da sobrevenda, liberando espaço para novas baixas; candle atual testando a banda inferior de Bollinger sem sinal de reversão, sugerindo continuação do movimento até o próximo suporte em torno de 22,00. A entrada é definida na perda da mínima recente, com stop acima da MMS20 e da consolidação prévia, proporcionando relação risco/retorno favorável.";2022_4_10;0
131;aguardar;0.00;0.00;0.00;"O ativo apresenta tendência macro, secundária e de curto prazo de baixa, com topos e fundos descendentes. O preço trabalha abaixo da MMS20, que está inclinada para baixo, reforçando o viés vendedor. O MACD encontra-se abaixo da linha zero e com histograma negativo, indicando manutenção de momentum baixista. Contudo, o IFR 14 caiu para a zona de sobrevenda (<30) ao mesmo tempo em que os candles testam/rompem a banda inferior de Bollinger, sugerindo condição de preço esticado e risco elevado para novas vendas nesse nível. A confluência de tendência baixista com sinal de exaustão (oversold) reduz a assimetria para qualquer direção neste momento; portanto, a melhor decisão é aguardar um pullback (para vender) ou um sinal claro de reversão (para comprar) antes de entrar em operação.";2022_4_17;0
132;aguardar;0.00;0.00;0.00;O ativo apresenta tendência macro, secundária e de curto prazo claramente baixistas, com topos e fundos descendentes e preço abaixo da MMS20 inclinada para baixo. Apesar de o candle atual testar importante suporte próximo a 20,00, operando colado à banda inferior de Bollinger e com IFR14 em zona de sobrevenda (<30), ainda não há sinal de reversão (MACD segue negativo e sem cruzamento, nem há candle de exaustão ou divergência clara). Entradas vendidas oferecem mau risco-retorno devido ao caráter esticado da queda, e entradas compradas configurariam contra-tendência sem confirmação. Dessa forma, a melhor decisão, no momento, é aguardar um pullback até região de resistência (MMS20/24-25) para avaliar venda, ou a formação de padrão de reversão com volume para cogitar compra.;2022_4_24;0
133;aguardar;0.00;0.00;0.00;"O cenário apresenta sinais mistos: (1) a tendência macro permanece de baixa (topo anterior ≈35 acima do topo atual ≈30), enquanto a secundária é de alta e o curto prazo está em correção; (2) o preço segue acima da MMS20, que aponta para cima, mas houve perda de momentum após tocar a banda superior; (3) o IFR14 está próximo da zona de sobrecompra (≈68), sugerindo risco de exaustão; (4) o MACD se mantém positivo, porém com histograma desacelerando, indicando enfraquecimento da força compradora; (5) não há candle de reversão nem rompimento de resistência (≈29,80-30,00) que valide compra, tampouco perda de suporte (≈25,50) que valide venda. Sem confluência clara de sinais, a probabilidade-risco não favorece entrada imediata; a recomendação é aguardar definição – ou rompimento da resistência para compra, ou perda do suporte para venda.";2022_4_3;0
134;vender;18.90;15.80;21.50;"1) Estrutura de preço: tendência macro, secundária e micro formam topos e fundos descendentes; logo, o viés dominante permanece de baixa. 2) MMS20: preço negociado abaixo da média, que apresenta inclinação negativa – confirma momentum vendedor. 3) MACD: linhas e histograma permanecem abaixo de zero, reforçando pressão baixista; embora o histograma comece a perder força, ainda não houve cruzamento altista que invalide a tendência. 4) Bandas de Bollinger: o ativo segue colado à banda inferior, sinal de continuidade da tendência; eventual squeeze de alívio pode ocorrer, mas a direção preferencial é para baixo. 5) IFR14: encontra-se em zona de sobrevenda (<30), porém em mercados fortemente direcionais o IFR pode permanecer sobrevendido; não há divergência altista relevante. 6) Níveis chave: suporte imediato encontra-se em torno de 18,00. A perda desse patamar deve acionar nova perna de baixa até 15,80 (próxima área de congestão histórica). 7) Gestão de risco: entrada vendida abaixo de 18,90 (confirmando rompimento do suporte), stop loss acima do último topo relevante em 21,50 e alvo na região de 15,80 oferece relação risco/retorno aproximada de 1,05:1. A operação segue a tendência predominante, com confluência de MMS20, MACD negativo e price action descendente.";2022_5_1;0
135;aguardar;0.00;0.00;0.00;O ativo permanece em tendência de baixa nos três horizontes (macro, secundário e micro), marcando topos e fundos descendentes. O preço está abaixo da MMS20, que possui inclinação negativa, reforçando o viés vendedor. Apesar de o RSI ter saído da zona de sobrevenda e o histograma do MACD mostrar perda de força vendedora, ainda não houve cruzamento de linhas nem rompimento de resistências relevantes (região de 20,00). O candle mais recente apenas sinaliza um repique técnico na banda inferior de Bollinger, mas sem confirmação de reversão. Diante da falta de confluência decisiva para compra e de um ponto de entrada favorável para venda, o cenário mais prudente é manter-se fora até que surja: (i) um pullback na MMS20 para venda ou (ii) rompimento da média com MACD/RSI confirmando reversão para compra.;2022_5_15;0
136;aguardar;0.00;0.00;0.00;"O ativo mantém topos e fundos descendentes no horizonte de 6 e 3 meses, caracterizando tendência de baixa predominante. O preço segue abaixo da MMS20, que apresenta inclinação negativa, e encontra-se na metade inferior das Bandas de Bollinger, sugerindo pressão vendedora ainda ativa. Apesar de o MACD ter cruzado para cima do sinal, o movimento ocorre próximo da linha zero e sem confirmação no preço. O IFR recuperou-se da zona de sobrevenda, mas permanece abaixo de 50, apontando força compradora insuficiente. Com a confluência de macro-tendência baixista, resistência imediata em torno de 19,00 e suporte relevante na região de 16,00, não há assimetria favorável para operações de compra nem sinal claro de rompimento para venda no momento; portanto, a postura mais prudente é aguardar definição (rompimento acima de 19,00 para reversão ou perda de 16,00 para continuidade da baixa).";2022_5_22;0
137;aguardar;0.00;0.00;0.00;"A estrutura de preço mantém topos e fundos descendentes nos horizontes macro (6 meses) e secundário (3 meses), caracterizando tendência primária de baixa. O repique das últimas semanas apenas forma micro-tendência de alta, ainda insuficiente para reverter o quadro. O candle mais recente testa a MMS20, que segue levemente inclinada para baixo; ausência de fechamento consistente acima da média sinaliza que o movimento pode ser apenas correção dentro de tendência maior de queda. O RSI saiu da zona de sobrevenda e encontra-se em torno de 50, região neutra, sem excesso que justifique entrada contrária. O MACD mostra cruzamento altista, porém o histograma permanece abaixo da linha zero, indicando recuperação inicial porém sem confirmação de força compradora dominante. O preço localiza-se entre as bandas de Bollinger, após tocar a banda inferior; não há agora relação risco/retorno favorável nem confluência clara de sinais. Resistência relevante aparece em 19,50-20,00 (últimos topos e banda superior); suporte em 16,50-16,80 (mínimas recentes). Diante da falta de confirmação de rompimento da MMS20/resistência e da possibilidade de retomada da tendência de baixa, a melhor decisão, no momento, é aguardar por sinal mais claro de força (fechamento acima de 20,00) ou renovação de mínima (abaixo de 16,50) para montar posição com risco controlado.";2022_5_29;0
138;aguardar;0.00;0.00;0.00;A tendência macro e secundária continuam de baixa (topos e fundos descendentes) e o preço segue abaixo da MMS20, que mantém inclinação negativa – sinal de pressão vendedora dominante. Entretanto, o preço já trabalha próximo à banda inferior de Bollinger, o RSI saiu da região de sobrevenda e encontra-se em torno de 40, e o MACD iniciou convergência/possível cruzamento para cima com histograma próximo de zero. Essa divergência entre tendência (baixista) e momento/força (próximos de reversão) gera cenário de risco assimétrico para entradas imediatas em qualquer direção. Aguardar um rompimento claro: (i) retomada acima da MMS20 com fechamento forte para avaliar compra, ou (ii) perda dos 18,00 (último fundo) para avaliar venda, é a opção com melhor relação risco/retorno no momento.;2022_5_8;0
139;aguardar;0.00;0.00;0.00;"O cenário apresenta conflito de sinais: (i) tendência macro e secundária ainda de baixa (topos e fundos descendentes), (ii) preço voltou a negociar abaixo da MMS20, que se inclina para baixo, reforçando viés vendedor, mas (iii) o MACD, embora perdendo força, permanece levemente positivo e sem cruzamento claro; (iv) RSI recuou da região de 65 para a faixa neutra, sem sobrevenda que favoreça compra ou forte sobrecompra que valide venda imediata; (v) preço está entre a média e a banda inferior de Bollinger, mas não rompeu o suporte chave em 16,00-16,50. Sem gatilho técnico robusto nem relação risco/retorno atraente, o melhor é aguardar definição: venda só no rompimento consistente de 16,50 ou compra se retomar e sustentar acima da MMS20 com confirmação de força.";2022_6_12;0
140;aguardar;0.00;0.00;0.00;"A tendência macro permanece de baixa, com topos e fundos descendentes ao longo dos 6 meses. No horizonte de 3 meses o ativo consolida-se entre 16 e 21, mas a microtendência voltou a ceder nas últimas semanas. O preço está abaixo da MMS20, que inclina-se para baixo, reforçando viés vendedor. O MACD encontra-se negativo e com linha de sinal acima da linha MACD, sugerindo perda de momentum comprador. O RSI recuou para a região dos 40 pontos, distante de sobrevenda, não indicando exaustão vendedora. Apesar de o preço tocar a banda inferior de Bollinger — indício de mercado ‘esticado’ —, não há convergência com IFR em sobrevenda nem divergência de MACD que valide entrada compradora; tampouco pullback até zonas de resistência para oportunizar venda com melhor relação risco/retorno. Diante da ausência de confluência clara para compra ou venda, a probabilidade favorece aguardar sinal mais forte antes de posicionar-se.";2022_6_19;0
141;aguardar;0.00;0.00;0.00;O ativo permanece em tendência macro de baixa (topos e fundos descendentes desde ~32 até ~15) e em tendência secundária de consolidação lateral entre 15,00 (suporte) e 19,00 (resistência). No curtíssimo prazo há um repique, porém o preço negocia levemente abaixo da MMS20, que segue inclinada para baixo. O IFR(14) está em zona neutra (~45), sem indicar sobrecompra ou sobrevenda, enquanto o MACD ainda está abaixo de zero, apenas ensaiando cruzamento de alta, sinalizando momento indefinido. As Bandas de Bollinger estreitaram-se, apontando compressão de volatilidade e sugerindo que um movimento direcional mais forte virá, mas sem viés claro neste momento. Como não há confluência de sinais favorável a compra ou venda — preço no meio do range, sem rompimento de suporte/ resistência e indicadores sem sinal definido — a operação de maior probabilidade é aguardar definição (rompimento acima de 19,00 para compra ou perda de 15,00 para venda).;2022_6_26;0
142;comprar;20.10;22.80;17.90;"O ativo iniciou sequência de fundos ascendentes nas últimas três semanas, sugerindo reversão de curto prazo dentro de um macro-viés de baixa. O preço acaba de superar a MMS20 e esta começa a perder inclinação negativa, evidenciando mudança de momento. O MACD está com linha principal acima da linha de sinal e histograma positivo, reforçando força compradora. O IFR (≈55) encontra-se em zona neutra, ainda com margem até a sobrecompra, indicando espaço para avanço. As Bandas de Bollinger estreitaram-se e agora começam a abrir, enquanto o preço pressiona a banda superior, sinalizando provável expansão de volatilidade para cima. A entrada é condicionada ao rompimento decisivo da resistência intradiária em 20,10; alvo técnico na próxima zona de oferta entre 22,50-23,00 (média 22,80). Stop abaixo do último fundo relevante em 17,90, ponto que invalidaria a estrutura de topos e fundos ascendentes. A operação oferece relação risco/retorno de aproximadamente 1,2:1.";2022_6_5;0
143;aguardar;0.00;0.00;0.00;"A estrutura de preço permanece em tendência macro e secundária de baixa, com topos e fundos descendentes. O preço trabalha abaixo da MMS20, que segue inclinada para baixo, confirmando viés vendedor, mas sem afastamento significativo que ofereça ponto de risco-retorno favorável. Após tocar a banda inferior de Bollinger, o ativo faz um repique e encontra-se na metade inferior das bandas, distante tanto da banda inferior (para compra) quanto da superior (para venda). O IFR de 14 períodos saiu da região de sobrevenda e aproxima-se da zona neutra (~50), sem extremo de sobre­compra/sobre­venda que justifique entrada. O MACD ainda está abaixo da linha zero, embora o histograma mostre perda de força vendedora e possível cruzamento futuro, o que reforça ausência de sinal consolidado. Não há confluência clara de indicadores que gere assimetria positiva para compra ou venda no momento; a melhor decisão, portanto, é aguardar novo teste de suporte (≈15) ou rompimento de resistência (≈18) para buscar operação com relação risco/retorno mais favorável.";2022_7_10;0
144;aguardar;0.00;0.00;0.00;A estrutura de preço mantém topos e fundos descendentes nos horizontes macro (6 meses) e secundário (3 meses), caracterizando tendência de baixa predominante. O movimento das últimas semanas é apenas um repique técnico, ainda contido pela região da MMS20, que segue inclinada para baixo. O RSI está em faixa neutra (~45), sem sobrecompra nem sobrevenda, e o MACD, embora apresente tentativa de cruzamento altista, permanece abaixo da linha zero, indicando que o momento comprador ainda não superou o predomínio vendedor. O preço encontra-se entre a banda inferior e a média das Bandas de Bollinger, sem sinal claro de exaustão ou rompimento significativo de suporte/resistência. Como não há confluência forte de sinais para compra nem para venda — compra dependeria do rompimento firme de 17,00 R$ e venda exigiria a perda de 15,00 R$ — o cenário mais prudente é aguardar nova definição do mercado antes de posicionar-se.;2022_7_17;0
145;vender;18.30;15.50;19.60;"Macro e secundária seguem de baixa, com topos e fundos descendentes nos últimos 6-3 meses; o repique recente levou o preço a testar importante zona de resistência (18,5-19,5), encostando na banda superior de Bollinger. O RSI de 14 períodos está em sobrecompra (>70), sugerindo exaustão do movimento. Apesar do MACD ter cruzado para cima, ele acaba de entrar em território positivo, indicando momento já esticado dentro de um contexto dominante de baixa. O preço superou a MMS20, mas a média ainda aponta leve inclinação negativa/flat, reforçando que o movimento pode ser apenas um pullback dentro da tendência maior. A confluência de: (i) resistência horizontal, (ii) banda de Bollinger superior, (iii) RSI sobrecomprado e (iv) contexto macro de baixa confere maior probabilidade de correção. Venda no rompimento da mínima mais recente (≈18,30) com stop acima do topo (≈19,60) e alvo no suporte de 15,50, oferecendo relação risco/retorno superior a 2:1.";2022_7_24;0
146;vender;17.00;14.50;18.40;Macro, secundária e microtendências são de baixa, com topos e fundos descendentes nos últimos 6, 3 e 1 mês. O preço segue abaixo da MMS20, que apresenta forte inclinação negativa, caracterizando pressão vendedora estrutural. O MACD mantém-se abaixo da linha zero e voltou a cruzar a linha de sinal para baixo, reforçando perda de momentum. O RSI opera em zona neutra-baixa (~35), afastado de sobrevenda, abrindo espaço para nova perna descendente sem divergências de alta relevantes. O candle‐guia atual trabalha junto à banda inferior de Bollinger após recuo a partir da média, sugerindo continuidade do movimento após eventual pullback técnico. A entrada ideal é na região da MMS20 (≈17,00), onde coincide resistência horizontal recente e a própria média. Stop acima do último topo relevante (≈18,40), que anularia o padrão de topos descendentes. Alvo projetado na faixa de suporte anterior e banda inferior estendida (≈14,50), entregando relação risco/retorno ~1,6:1 em consonância com a tendência predominante.;2022_7_3;0
147;aguardar;0.00;0.00;0.00;O ativo reverteu a tendência de curto prazo para alta, com topos e fundos ascendentes e preço acima da MMS20 que começa a inclinar para cima. MACD cruza para terreno positivo, reforçando momento comprador. Entretanto, o preço encosta na Banda de Bollinger superior e encontra resistência relevante na região de 19-20, enquanto o IFR14 está acima de 70 (sobrecompra). A confluência de resistência + IFR esticado reduz a relação risco/retorno para compras neste ponto, ao passo que a força compradora recém-instalada desencoraja vendas. O cenário favorece aguardar: ou por correção/pullback até a MMS20 (~17,30) para buscar compra com melhor custo-benefício, ou pelo rompimento claro de 20,00 com aumento de volume para retomar compra de continuação. Até que um desses gatilhos ocorra, a probabilidade de um trade favorável é limitada.;2022_7_31;0
148;comprar;19.70;22.80;17.30;"1) Price action: macro ainda de baixa, porém secundária e micro inverteram para alta após formação de fundos ascendentes desde a região de 14,00; o topo recente em 19,60 é a principal resistência. 2) Suportes: 17,00-16,50 (último pullback e média). 3) MMS20 virou para cima e o preço trabalha acima dela, indicando retomada de força compradora. 4) Bandas de Bollinger: preço no terço superior, mas sem tocar a banda alta, sugerindo espaço para expansão até ~22,50/23,00. 5) RSI(14) saiu de sobrecompra, recuou para ~50 e retomou a alta, abrindo nova perna de impulso sem estar esticado. 6) MACD positivo, linhas acima de zero, apesar da contração do histograma – mantém viés de alta enquanto não houver cruzamento para baixo. 7) Confluência: tendência de curto prazo + MMS20 + RSI em retomada + MACD positivo favorecem compra caso haja rompimento confirmado de 19,60/19,70. 8) Gestão: entrada no rompimento (19,70), stop abaixo do último fundo/ponto médio da banda (17,30) e alvo na próxima resistência e projeção da banda superior (22,80), gerando relação risco/retorno de ≈1,6:1.";2022_8_14;0
149;aguardar;0.00;0.00;0.00;"O ativo apresenta divergência de sinais: (1) tendência macro ainda de baixa, enquanto a secundária mostra alta recente; (2) preço permanece próximo/ligeiramente acima da MMS20, mas o candle atual perdeu força compradora; (3) RSI recuou da zona de sobrecompra (>70) para nível neutro, sinalizando perda de momentum; (4) MACD positivo porém com histograma decrescente e linhas convergentes, indicando enfraquecimento do impulso; (5) preço encontra-se entre as Bandas de Bollinger, longe de zonas extremas de volatilidade. A ausência de confluência clara entre tendência, momento e volatilidade reduz a probabilidade de um trade favorável imediato. Portanto, a melhor decisão, no momento, é aguardar um sinal mais definido (pullback até suporte com retomada de força compradora ou rompimento consistente dos 20,00 com volume) antes de assumir posição.";2022_8_21;0
150;vender;17.00;15.00;18.50;"1) Estrutura de preço: tendência secundária segue de alta, porém a microtendência virou para baixa após o topo em ~20, com formação de topos e fundos descendentes nas últimas semanas. 2) Preço rompeu e fechou abaixo da MMS20 e esta começou a perder inclinação positiva, sugerindo perda de força compradora. 3) MACD cruzou para baixo, histograma crescente em território negativo, confirmando aceleração de momentum vendedor. 4) IFR recuou de sobrecompra e segue descendente em zona neutra (~40), ainda com espaço para cair até sobrevenda (<30). 5) Candles encostam/rompem a Banda de Bollinger inferior, indicando continuação do movimento de baixa; banda abriu levemente, sinalizando aumento de volatilidade a favor dos vendedores. 6) Próxima zona de suporte relevante está em 15, onde houve consolidação anterior; resistência curta na faixa de 18.5 (topo recente e MMS20). Confluência de preço abaixo da média, MACD negativo e IFR descendo sustenta operação vendida. Relação risco/retorno ≈ 1,3:1.";2022_8_28;0
151;comprar;20.20;23.80;17.90;"Preço vem de micro e secundária em alta, trabalhando acima da MMS20 que já virou para cima. MACD está positivo com linha de sinal cruzada para cima, sustentando momentum comprador. Bandas de Bollinger começam a abrir, com candles próximos da banda superior – sinal típico de expansão de volatilidade a favor da tendência. Apesar de o IFR 14 estar na faixa de sobrecompra (~70), em movimentos de reversão de tendência esse patamar costuma acompanhar fases de impulso; não há divergência de baixa visível. A entrada é proposta no rompimento da máxima recente (20,20); stop abaixo do último fundo relevante e da MMS20 (17,90) e alvo na resistência anterior em 23,80, oferecendo relação risco/retorno de ~1,6:1.";2022_8_7;0
152;aguardar;0.00;0.00;0.00;A estrutura de preço mantém tendência macro e secundária de baixa (topos e fundos descendentes), com o preço negociando bem abaixo da MMS20, que apresenta forte inclinação negativa. Embora o IFR(14) tenha saído da zona de sobrevenda e o preço esteja retornando do toque na banda inferior de Bollinger – sinalizando possível repique técnico –, o MACD continua abaixo da linha zero e o histograma segue negativo, evidenciando que o momento vendedor ainda domina. A proximidade de um suporte relevante (~13,50-14,00) torna arriscado iniciar vendas agora, enquanto o contexto de forte tendência de baixa desaconselha compras contrárias ao fluxo dominante. Como os sinais estão conflitantes (tendência principal de baixa x indicativos de repique de curto prazo), o cenário favorece aguardar definição: compra somente após reversão confirmada (preço acima da MMS20) ou venda no rompimento consolidado do suporte, o que ainda não ocorreu.;2022_9_11;0
153;aguardar;0.00;0.00;0.00;"O ativo mantém topos e fundos descendentes nos horizontes macro (6 meses) e secundário (3 meses), caracterizando tendência de baixa consolidada. O preço trabalha abaixo da MMS20, que segue inclinada para baixo, reforçando o viés vendedor. Apesar disso, o RSI encontra-se em zona de sobrevenda (<30) com leve reação, e o MACD apresenta histograma negativo porém reduzindo a amplitude, indicando perda de força vendedora; o preço também está próximo à banda inferior de Bollinger, sinalizando possível exaustão da queda. A confluência sugere risco elevado para novas vendas (mercado esticado) e falta de confirmação de reversão para compras. Portanto, a postura mais prudente é aguardar um sinal claro — rompimento de resistência ou cruzamento de médias/MACD — antes de posicionar-se.";2022_9_18;0
154;aguardar;0.00;0.00;0.00;A estrutura de preço segue em tendência de baixa nos horizontes macro (6 m) e secundário (3 m), com topos e fundos descendentes. No curtíssimo prazo há apenas um repique técnico depois de forte queda, ainda abaixo da MMS20, que continua inclinada para baixo. O MACD permanece negativo, sinalizando momentum vendedor – apesar de o histograma reduzir a força de queda. O RSI saiu da região de sobrevenda (<30) e avança para 35-40, indicando alívio mas sem força para um pivô de alta. O preço trabalha próximo da banda inferior de Bollinger, sinalizando condição de sobre-extensão, mas sem padrão de reversão confirmado. A ausência de confluência clara de compra (reversão) ou venda (pullback até resistência) recomenda ficar de fora até que haja: (i) rompimento consistente da MMS20 com RSI acima de 50 para compra, ou (ii) novo teste de resistência seguido de sinal de fraqueza para venda.;2022_9_25;0
155;aguardar;0.00;0.00;0.00;"Tendência macro e secundária seguem de baixa, com topos e fundos descendentes; no curtíssimo prazo o ativo também mantém sequência de candles negativos. O preço está abaixo da MMS20 (inclinação descendente), reforçando viés vendedor. MACD trabalha abaixo da linha zero com histograma ampliando negatividade, sinalizando persistência do momentum de baixa. Apesar disso, o IFR 14 caiu para zona de sobrevenda (<30) e o preço toca/rompe a banda inferior de Bollinger, sugerindo condição de esticamento e possível repique técnico. Como ainda não houve candle de reversão convincente nem cruzamento altista nos indicadores, a assimetria entre risco de vender em região sobrevendida e falta de gatilho claro para compra sugere permanecer fora do ativo até sinal mais claro de reversão (fechamento acima da MMS20) ou de continuação (pullback e perda definitiva do suporte em 13,80).";2022_9_4;0
156;aguardar;0.00;0.00;0.00;"A estrutura de preço mostra tendência macro de alta, porém a secundária segue de baixa (topos e fundos descendentes nos últimos 3 meses) e o preço ainda trabalha abaixo da MMS20, que inclina-se para baixo. O último repique partiu da zona de suporte em 40-41, levando o RSI da região de sobrevenda (<30) para a faixa neutra, mas sem romper resistências relevantes (45-46 e 48). MACD continua abaixo de zero, apenas reduzindo momentum vendedor, sem cruzamento de linha de sinal. O movimento atual é um pullback dentro de uma correção maior e carece de confirmação (rompimento sustentado da MMS20 e da resistência em 46, com MACD>0) para compra, ou de retomada de fundos para venda. Assim, a confluência de sinais ainda é insuficiente para uma entrada com boa relação risco/retorno; a postura mais prudente é aguardar nova confirmação direcional.";2023_10_1;0
157;aguardar;0.00;0.00;0.00;O ativo vem de tendência macro de alta, porém encontra‐se testando região de forte resistência (48-50) após rally de curto prazo que levou o preço à banda superior de Bollinger. O candle mais recente apresenta rejeição nessa zona, enquanto o IFR recua da área de sobrecompra (>70) e as bandas começam a abrir, sugerindo provável correção/consolidação. Apesar de o preço permanecer acima da MMS20 e o MACD estar cruzado para cima com histograma positivo, a proximidade de resistência importante combinada com IFR ainda esticado reduz a relação risco/retorno para entradas imediatas. A melhor probabilidade está em aguardar: (i) recuo até a faixa de suporte 44-45 (próximo à MMS20 e banda média) para buscar compra com risco controlado, ou (ii) rompimento confirmado de 50, sinalizando continuação da tendência. Até que um desses gatilhos ocorra, a orientação é ficar de fora.;2023_10_15;0
158;aguardar;0.00;0.00;0.00;O preço trabalha abaixo da MMS20, que se encontra levemente inclinada para baixo, caracterizando tendência de curto prazo de baixa. O MACD permanece em terreno negativo, indicando momento vendedor, embora o histograma mostre perda de força na venda. O IFR recuou, mas ainda está acima da zona de sobrevenda, sugerindo que não há exaustão clara dos vendedores. O candle atual negocia próximo à banda inferior de Bollinger e sobre região de suporte relevante (41-42), o que aumenta a probabilidade de um repique, mas ainda não há sinal de reversão confirmado. A confluência de microtendência baixista com indicadores de momento ainda negativos, contraposta à proximidade de suporte e ausência de sobrevendido extremo, gera um cenário de indefinição. Assim, a melhor postura é aguardar um sinal mais claro: compra somente se ocorrer pivot de alta acima da MMS20 ou venda no rompimento consistente do suporte com aumento de volume.;2023_10_22;0
159;aguardar;0.00;0.00;0.00;"O ativo apresenta macro-tendência ainda de alta, porém tanto a tendência secundária (últimos 3 meses) quanto a micro (últimas semanas) são de baixa, com topos e fundos descendentes. O preço trabalha abaixo da MMS20 inclinada para baixo, reforçando viés vendedor, e o MACD está negativo com linha de sinal acima da linha MACD, indicando continuidade de pressão vendedora. Entretanto, o candle atual testa a banda inferior de Bollinger e o IFR(14) está próximo da zona de sobrevenda (≈35), sugerindo possível exaustão da queda e risco elevado de repique de alta. A proximidade de suporte relevante em 40–41 torna a venda neste ponto desfavorável, enquanto a compra carece de sinal claro de reversão. Assim, o cenário não oferece relação risco/retorno atrativa nem confluência suficiente para entrada; a melhor decisão é aguardar por rompimento de 40 (para venda) ou formação de pivô de alta acima da MMS20 (para compra) antes de posicionar-se.";2023_10_29;0
160;comprar;46.20;50.80;41.90;"1) Tendência: macro ainda de alta (topos e fundos ascendentes nos 6 meses); secundária lateral-baixista perdeu força; micro voltou a formar topos e fundos ascendentes nas últimas semanas. 2) Preço voltou a negociar ligeiramente acima da MMS20, que começa a mudar a inclinação para cima, indicando retomada do momentum comprador. 3) MACD com cruzamento de linha de sinal para cima e histograma crescente, sugerindo aceleração de força compradora. 4) RSI saiu da zona de sobrevenda (<30) e avança para a faixa neutra-positiva (~55), ainda com amplo espaço até a sobrecompra, apontando possibilidade de continuidade do movimento. 5) Bollinger: preço reagiu na banda inferior, atravessou a média e caminha para a banda superior, sem estar esticado. 6) Confluência dos sinais sugere probabilidade maior de continuação da alta até a resistência em 50,80. Entrada acima da máxima recente (46,20) confirma força compradora; stop abaixo do último fundo relevante (41,90) invalida a tese; alvo na resistência imediata oferece relação risco/retorno próxima de 1:1 aceitável dentro da tendência predominante.";2023_10_8;0
161;aguardar;0.00;0.00;0.00;O ativo vem de micro e secundária em alta, negociando acima da MMS20 (que já assume inclinação ascendente) e com MACD positivo e acelerando – sinal de força compradora. Contudo, o preço encosta na banda superior de Bollinger exatamente na zona de resistência histórica dos 49-51, enquanto o IFR (14) já se encontra muito próximo da região de sobrecompra (>70). A amplitude das bandas abriu, indicando expansão de volatilidade, mas também evidenciando movimento ‘esticado’. A relação risco/retorno para novas compras nesse nível fica desfavorável porque o stop técnico mais plausível estaria abaixo do último fundo relevante (~42), distante da cotação atual, enquanto o alvo imediato (romper 51) oferece espaço limitado antes de nova zona de oferta. Portanto, a melhor estratégia é aguardar: 1) um pullback até suporte/MMS20 (~45-46) ou 2) um rompimento claro e fechamento acima de 51 com força e posterior reteste para então avaliar entrada compradora.;2023_11_12;0
162;vender;49.30;45.30;51.80;O ativo trabalha em forte alta de curto e médio prazo, porém atingiu região de resistência histórica próxima a 50-52, com o candle atual colado na banda superior de Bollinger. O RSI (14) está em sobrecompra acima de 75, indicando mercado esticado, enquanto o MACD permanece positivo porém com redução do histograma, sinalizando perda de fôlego. O preço segue muito afastado da MMS20, aumentando a probabilidade de correção em direção à média (≈45). Assim, a confluência de: (1) resistência horizontal, (2) banda superior testada, (3) RSI sobrecomprado e (4) desaceleração do MACD, favorece operação de venda corretiva com entrada no rompimento da mínima mais recente (49.30), stop acima da máxima/ banda superior (51.80) e alvo na faixa da MMS20/ suporte anterior (45.30), oferecendo relação risco-retorno aproximada de 1,7:1.;2023_11_19;0
163;aguardar;0.00;0.00;0.00;"Tendência macro e secundária de alta (topos e fundos ascendentes), porém microtendência iniciou correção após tocar a banda superior. Preço recuou do topo histórico recente (≈52) e trabalha entre a resistência dos 52-53 e o primeiro suporte relevante em 46-47 (MMS20 e banda média). RSI saiu da região de sobrecompra e começa a perder força, indicando provável continuação da correção até zona de suporte. MACD continua positivo, mas histograma decrescente mostra perda de momentum e possível cruzamento baixista nas próximas sessões. Como o ativo está em meio a um pullback dentro de tendência maior de alta, a relação risco/retorno não é favorável nem para compras imediatas (precificação ainda distante do suporte) nem para vendas (tendência principal levemente altista). O cenário indica maior probabilidade de consolidação/correção até a MMS20 antes de retomar direção; portanto, a postura mais prudente é aguardar sinal de reversão em suporte ou rompimento confirmado da resistência.";2023_11_26;0
